,Id,Unnamed: 0,DailyOutput,DailyOutput_lead180,DailyOutput_lag30,DailyOutput_lag60,DailyOutput_lag90,DailyOutput_lag180,DailyOutput_lag270,DailyOutput_lag360,DailyOutput_Change_30,DailyOutput_Change_60,DailyOutput_Change_90,DailyOutput_Change_180,DailyOutput_Change_270,DailyOutput_Change_360,dayofweek,dayofyear,sin_day,cos_day,dayofmonth
164,165,1154229.5,3.9244566970575985,3.921938777208626,3.89831979709395,3.8725280371386606,3.8457740003236767,3.7378958429391673,3.612567055817132,3.520452829537352,0.7260822231725883,0.7548040631523186,0.7819936690488937,0.8571699191746515,0.8676680494264024,0.8593707385574403,3.001592356687898,183.1138535031847,0.0013753834517288642,0.000908968638246536,15.735138004246284
165,166,1161228.5,3.7584443280632978,3.7878616861163783,3.727868262541722,3.6965392949773865,3.667133478769017,3.5819962790862756,3.4962177855630756,3.408553360422721,0.7267145545037944,0.7569513285309359,0.7813169139151628,0.84174415285874,0.8343705389974508,0.8172989775341041,3.0015806111696524,182.62144362486828,0.0017154324796800544,0.0004904099507387164,15.749736564805058
166,167,1168239.5,3.520451850310635,3.5392573005705263,3.4907407010974545,3.4566894356915148,3.422638170285575,3.3204843740677568,3.220608548701887,3.1227271016323117,0.7142706896752613,0.7328696380769423,0.7489772285196888,0.7896287321079037,0.8051125371422716,0.81764020842742,3.0055555555555555,182.71481481481482,0.0017157432937301696,0.0006163999449202274,15.752645502645503
167,168,1175231.0,3.9098072284784453,3.9409354052563677,3.878145799186629,3.848905819356922,3.82371519714397,3.740771500871958,3.6446411879044005,3.5467503874165387,0.7226411663223425,0.745769927412341,0.7619469138117813,0.8079120041519545,0.8287660715472566,0.832988774051494,3.00367550538199,182.07377264373852,0.0016026147925919593,0.0010254092171783566,15.754791283801522
168,169,1182234.0,3.655271090336774,3.7569410226272835,3.625282378677511,3.595745239145365,3.564690586936853,3.4698043473129627,3.3777310518190182,3.2728674431194116,0.7306052938796445,0.7640963402138014,0.792177366709775,0.8699145131281117,0.8673775007982812,0.8736917711468333,3.0047157453497513,181.86036154047682,0.0015383520384298084,0.0010344748716789635,15.75058946816872
169,170,1189251.0,3.587973690568087,3.625020574566424,3.5621394776436124,3.5328435796739455,3.502611699843054,3.4080984491635173,3.3184874465923415,3.235544950205012,0.7142179124922571,0.7364542021641504,0.757858806651396,0.8054195281733538,0.7929875967079318,0.7848230384010817,3.0031603897814065,182.5283118251251,0.0016642794998924315,0.00048695616125314504,15.718461943639715
170,171,1196271.0,3.596566371802912,3.6266839907990094,3.5723303200768544,3.5466248756181695,3.521434496474275,3.4414934045428502,3.3594458130914675,3.268118907465496,0.7148619749070988,0.7346473666781621,0.7534859467368806,0.8038563537783519,0.7988288388236329,0.7907916378383044,3.0039693040486903,182.86768986504367,0.001813722087966198,0.00023288145751805477,15.754432389521037
171,172,1203262.5,3.9455361677479863,3.9080343724214064,3.924057296080665,3.9016322990446604,3.879511464234919,3.808143259366856,3.7267151940747776,3.6044724965714035,0.7313173551057444,0.7695519092691824,0.8026636545301081,0.8773321587841263,0.8791612887526866,0.9070636502628864,3.0055205047318614,182.3123028391167,0.0011279761688709005,0.002131343738591387,15.773659305993691
172,173,1210267.0,3.429862001013429,3.5206495087810956,3.401859607792199,3.3741483335275206,3.347615447966864,3.2637318949228757,3.1774151051544526,3.0975062959351547,0.7229308254565756,0.7462518008652621,0.761462090593006,0.797446852642836,0.8173986612715098,0.8344930437255708,3.003147128245476,182.02701285077367,0.002618641007812091,0.0010387562789559357,15.755835300288487
173,174,1217274.5,3.73888881014435,3.7591553549176084,3.7152629970273163,3.6891938157494986,3.6610254619901283,3.559818015150781,3.4539560869826826,3.3573585621379745,0.7238742084271587,0.7584094491521896,0.7892595611597606,0.828881812141441,0.7986025589788256,0.8115363378367085,3.005249343832021,182.0971128608924,0.0018506797539408245,0.0003317560102852509,15.774278215223097
174,175,1224292.0,3.5127717519874566,3.5596465660231353,3.4873126761250663,3.4678520757968707,3.4529652742012673,3.368104804013985,3.27192984556949,3.188748422352669,0.7265847416190884,0.7509768299220339,0.760310223794901,0.797884469558368,0.7979169838946819,0.7905185517711173,3.002372791985236,182.56261534405485,0.00135593687901841,0.0017218174472512968,15.742947534932771
175,176,1231305.5,3.709571931880614,3.744634885187796,3.677233156525815,3.6456331062773053,3.6179385267231066,3.52792604188527,3.43926053171816,3.355827983360513,0.7206446552083088,0.7474069865753546,0.7696953984481106,0.8224374757262672,0.8352293915488977,0.8460240366148365,3.005564387917329,182.80895601483837,0.002048784522068795,0.001499531016319143,15.74907260201378
176,177,1238315.5,3.7500265608798653,3.790704330046108,3.724560913402143,3.7018586600874146,3.6776920476818415,3.5975470336906272,3.51297252598026,3.4206444612122255,0.7121571838078357,0.725104895925312,0.735080299998855,0.7685311248703642,0.7829115351389692,0.7975029872243963,3.0018538135593222,183.02515889830508,0.0020665876776596514,0.00025158499485948,15.74655720338983
177,178,1245308.5,3.4299879025199664,3.5317915016769277,3.397578439472218,3.3643759815766625,3.3302398806285303,3.230919630913525,3.1299718297383476,3.045913084418947,0.7276281662858284,0.7586613423081581,0.7869992436951392,0.8519935598809503,0.8670869882894235,0.8901203935905425,3.0026274303730953,182.14266946925906,0.001886853833911223,0.00017832613035487015,15.755911718339464
178,179,1252313.0,3.5393707213229666,3.5579833739666546,3.5114241118869325,3.4827930351489136,3.454103097131897,3.375858317821567,3.304395672888567,3.222570135231062,0.7202481275633189,0.7513559863027635,0.7799348969265805,0.8377217371709447,0.7991008860350559,0.7592933350740051,3.0047256497768444,182.00236282488842,0.00133312497130829,0.001602792431915591,15.76266736676293
179,180,1259322.5,3.4088576447037067,3.37255510337566,3.3872383875248437,3.362473817426706,3.337739549279903,3.2559175655855137,3.168665122841406,3.0813224464296316,0.7107642378706915,0.7260458101279406,0.733071790801326,0.7490656731663569,0.7438038234696253,0.7474879638836086,3.0044666316342616,182.1153441933789,0.001797876111106701,0.0014934248234870317,15.743300052548607
180,181,1266341.0,3.656708133842065,3.7409108307334185,3.627078630800197,3.594789649604585,3.5619441367874716,3.4598542621833466,3.347315285697641,3.2252953730065905,0.7372453624453198,0.7692798698190876,0.7983740465737417,0.8608452221197564,0.8750701259455248,0.9063477597477788,3.0047581284694687,182.7015596087761,0.0014393311687926915,0.0014363854663312357,15.759978852762359
181,182,1273351.5,3.7043078697880567,3.6678831360052224,3.6801838590747096,3.6553563272057255,3.6278908056418895,3.5279213122164066,3.409704122515732,3.3054123573306096,0.7199787254650729,0.7429977958836712,0.7620433767256583,0.8211121871419623,0.8366199492518697,0.8550769864942281,3.0050291159343567,182.90524086818422,0.0020373708185198684,0.0003469285941924951,15.757543673901536
182,183,1280347.0,3.6181750659990497,3.6268751103369197,3.6004266144724686,3.5722261695340563,3.5415738699952484,3.445731635649308,3.357486688475413,3.2567156671184176,0.7151786611081673,0.7338039131146108,0.7512807638338335,0.7901017947391233,0.7946990067572974,0.8151420188482802,3.0028878970858495,182.20792859018115,0.0013068949722216915,-3.089705812579707e-05,15.759779469677081
183,184,1287356.0,3.715980050522792,3.7276327817989316,3.6897156530421924,3.663149467149165,3.633675924980026,3.5186184824355253,3.4047091671736514,3.326903627405494,0.7146382259698464,0.7372277288647705,0.7563940579965572,0.802690306671172,0.7934049771270641,0.8098002294200956,3.004202784344628,182.24638823220383,0.0016961342576223496,4.53537507194266e-05,15.75151037562385
184,185,1294360.0,3.627098741624766,3.7135147913791333,3.597925209821884,3.5685021806292645,3.5391074917081244,3.45477496845091,3.3694913950574636,3.2892790562245873,0.732808828991632,0.7600729192486537,0.7844048840193897,0.8505295776373498,0.8686332253939122,0.8669872505886598,3.001311303435615,182.12614739050616,0.002442291321268872,0.001631559458724732,15.751901389981642
185,186,1301357.5,3.8354211794472546,3.9011042886374208,3.807796709402056,3.7829002139408514,3.7562200487697344,3.6587476198199558,3.535946021069069,3.4005344423564594,0.7577826644205962,0.8178438985200439,0.8651081440362244,0.9983298224739204,0.9973342224780467,0.969138716036477,3.0015633142261593,181.40046899426784,0.0013752219885409967,1.8793949172722339e-06,15.744919228764982
186,187,1308394.0,3.2235846729761843,3.323623351795771,3.2006222491790774,3.1773270516758125,3.1546207810858258,3.076917482859445,2.9935138692441345,2.914210793516948,0.7214277384995909,0.7477410012062938,0.7660892990123074,0.8077985499226269,0.8140819592425421,0.8226543009625062,3.0050384513391672,182.94749403341288,0.0024991314905604836,0.0007704669379008514,15.744630071599046
187,188,1315379.5,3.429530387652455,3.432844640255438,3.407214292280641,3.3788597612366345,3.3484467996189125,3.2461061347612046,3.15119245777691,3.0845683563230586,0.7240869629809071,0.7553164108892315,0.7896530335367103,0.8476052052077753,0.8304568772211255,0.8264505138517902,3.00577731092437,182.06066176470588,0.0008631471645763626,0.0005651464772407164,15.778623949579831
188,189,1322390.0,3.406913304215294,3.4186432832965528,3.3781259800840333,3.3517995941036607,3.325827672385738,3.2469702759130388,3.1784244747015573,3.1088967792992537,0.7112429365623762,0.7258549488150344,0.7413752159037659,0.7597370868521327,0.7500865756282113,0.7427914899242027,3.001838718150775,182.2668768058839,0.0019609163519045962,0.00032184994893196526,15.754662463882322
189,190,1329396.0,3.364676870945269,3.416632496334313,3.3457977439306057,3.325562775435038,3.302160300856364,3.2150727767862226,3.111696001656301,3.00831922652638,0.7245813629957589,0.7594116663047202,0.7894663083148544,0.8668706931343115,0.860364044492639,0.8452658237491882,3.0015727391874183,182.06526867627784,0.0013430525708701432,0.0005093369984179116,15.76251638269987
190,191,1336410.0,3.738408136528568,3.7917676402561327,3.704938818794478,3.673781856958101,3.642505989859147,3.5453275532415542,3.446557589145238,3.3616460610242354,0.7180918390793763,0.7434772178475706,0.7688495221793542,0.8272660493761749,0.826253461149576,0.8134243258843411,3.0002632271650436,182.40800210581733,0.0021121889991459982,0.0019660701998594644,15.73466701763622
191,192,1343410.0,3.620691983042389,3.648431655960041,3.5978864697815616,3.574603155943303,3.5518532418836415,3.4729531315541173,3.391620303730361,3.3004376005097384,0.7130788453770516,0.7274585903333469,0.7393191875622988,0.7626494522659464,0.7546606139827047,0.7459591712291787,3.002617115938236,181.85527348861555,0.0014511642885453625,0.0008054808046793833,15.760272180057576
192,193,1350466.5,3.958274017942111,3.9995196097465175,3.9353969513832348,3.908443775126303,3.877623960507555,3.777507098563963,3.6674715796457065,3.5604797091337645,0.7439929348746674,0.7861845365655181,0.821437123737569,0.8879090038582691,0.908270075279998,0.9340299384482795,3.004032258064516,183.46236559139786,0.0020581884018316863,-0.00037123091807074346,15.754301075268817
193,194,1357427.5,3.657899480481065,3.7301887164995873,3.6251582711865775,3.594353062206729,3.5631526688688506,3.4612414870529844,3.35549410494899,3.2472662466248714,0.7290983791855054,0.7642640042828934,0.7881044747534881,0.8331835050803884,0.846584590831661,0.8601615249229119,3.0015739769150054,182.02203567681008,0.0026225063326949685,0.0009473138965617179,15.747639034627491
194,195,1364432.0,3.5064089290783653,3.415860114242284,3.48627670506105,3.4664239784323008,3.4465920747755674,3.369830984893376,3.2830789977635444,3.195815015782081,0.7054397713220318,0.716974869166961,0.7205230517285904,0.7450539800352561,0.7397163145077306,0.7323203202668331,3.003405816085931,181.87293686140947,0.0019192971792819289,0.0005141855913252882,15.754781241812942
195,196,1371447.0,3.506587231160476,3.511768950033607,3.477557949107544,3.4487405243633242,3.420290190031253,3.330489367141354,3.2493599168195866,3.172501230695187,0.7280426827803145,0.7612448630542046,0.7866415031770805,0.8137522914480491,0.7794186889867999,0.7781471623876802,3.0026267402153928,182.34147622800106,0.0013058601632850635,0.0009048693576544642,15.748883635408458
196,197,1378459.5,3.6270889033582425,3.71437707499725,3.5999393390616836,3.5749877042650877,3.549026296064914,3.4495904753126045,3.337574846209285,3.2367955161615467,0.7148745425290013,0.7318527452932876,0.750644957274185,0.8136231474258173,0.8643505744742584,0.8982651722258026,3.0007886435331232,182.44032597266036,0.0016389487942855894,0.000661694936675874,15.738433228180861
197,198,1385492.0,3.6679774842744797,3.702783358845676,3.6433607289842644,3.6207332508595464,3.599556393462566,3.5265340536041907,3.4374862881109416,3.3422545304153943,0.7231438794942646,0.7462052937952299,0.7628251382216338,0.7941789316135651,0.7699085397876797,0.7726012171654816,3.0013294336612604,183.26083488433926,0.002100828751151538,0.001488170673258217,15.769476203137463
198,199,1392487.5,3.5052358009082374,3.561653158971096,3.478618777596442,3.452723099602365,3.4277176883570624,3.3536169689651687,3.24832240696388,3.135310188988074,0.7361331758971379,0.7735551423197288,0.808067905609954,0.9069155361857347,0.937480625210063,0.9325928449421123,3.0047593865679536,182.8691168693813,0.0029138173290970794,0.0006850230571118605,15.761501850872554
199,200,1399504.5,3.5158900502341828,3.5825665589163744,3.4877948459281716,3.459602637335775,3.431810750403423,3.3421706777689755,3.241432873029176,3.1334601720753152,0.7229778404971863,0.7474260562398467,0.7654531998623263,0.8184478457094398,0.815993310933941,0.8149540903891643,3.0034574468085107,183.07074468085105,0.002347091993026763,0.0005159365856406496,15.738829787234042
200,201,1406495.5,3.746732577187462,3.7282278632565427,3.7215294063654305,3.696615402631627,3.6647095281711,3.543594946490891,3.422225103077885,3.32448463385724,0.7400488941253951,0.781199114832337,0.8252105838240927,0.9530531389856329,0.9631390067574499,0.9264510877322588,3.0021030494216614,182.3622502628812,0.001898751713516359,0.0009196754487779276,15.732124079915877
201,202,1413543.0,3.536001736727738,3.588191405735674,3.5078157165584667,3.478966866046919,3.4506134472869148,3.362548771090274,3.271730195700539,3.1847216048081464,0.7230593137561059,0.7553489237519606,0.7838955401932476,0.8286267892543333,0.8281210519807936,0.8599246090758423,3.0018741633199464,183.57161981258366,0.001577599431453563,0.0004144134161330344,15.750468540829987
202,203,1420529.0,3.6728997195235045,3.741632265277972,3.633956548781817,3.5945609813575063,3.557645181875527,3.453283547927327,3.363845990617154,3.272551185328242,0.7359499709691872,0.7737259208097548,0.8078477697749392,0.885854586300072,0.8823696446479043,0.8816367641961129,3.0045056983832494,182.83116883116884,0.0023811805899802982,0.0012867966829025598,15.766233766233766
203,204,1427520.0,3.3696903967973264,3.4529761815517324,3.335107742381517,3.3020922276394695,3.272027720566834,3.183391038931658,3.100092931817034,3.0165543082881525,0.7282964711931099,0.766199275844163,0.8011481790184809,0.8674539318365182,0.8576256901480004,0.8226466986943551,3.005524861878453,182.08681925808997,0.0013788659775266707,0.0007923486102720721,15.742699289660615
204,205,1434557.0,3.2942047727454953,3.351893582140934,3.2618171791446846,3.229429585543874,3.2021784287108996,3.137388793297971,3.0641899319374684,2.986546076844883,0.7185048268313444,0.7388143479740306,0.753050286288355,0.777830897396649,0.7787491041439433,0.7707986281689702,3.001335113484646,183.456608811749,0.002247729019396355,0.0009759186282942633,15.74739652870494
205,206,1441546.0,3.4798367235879724,3.4411156210840335,3.455075890172383,3.4302947978001277,3.407271365697869,3.3300916045535898,3.243077190853805,3.1635104820299054,0.7144843716813116,0.7359352765234023,0.7527962960956268,0.7909236301549388,0.7802221072447949,0.7799295182677402,3.0044914134742404,182.6335535006605,0.0005285891289580416,-0.00011952923620353052,15.757199471598415
206,207,1448553.0,3.4405600000364025,3.4871629851965613,3.4143320662476695,3.3864672099684787,3.357452877465774,3.261147502354038,3.1649433611704167,3.077709251504467,0.7174920529186911,0.7362530833786236,0.7531282793500317,0.7988234999137244,0.7977273791419984,0.8003029430169711,3.002635046113307,182.60816864295126,0.0017119701419053555,0.0013017092071829328,15.756521739130434
207,208,1455560.0,3.423997535656656,3.495090982710641,3.3975815311533246,3.3708502562906086,3.3448441278327676,3.2614931419115383,3.1699211028264265,3.0841708427154297,0.7143835234187546,0.731936462496437,0.7466881720129859,0.7742994255601351,0.7805360257816246,0.7914650889817981,3.0023677979479086,182.4488292554591,0.001773787177531063,7.633441327298803e-05,15.734806629834255
208,209,1462566.5,3.5683481839135003,3.544894312165674,3.5361528891635876,3.503903771902351,3.472603286865199,3.3808594155711686,3.2951780981141776,3.207877061484428,0.7130893992093688,0.7321295882617156,0.7492438802479566,0.7905854394233649,0.7844893907392918,0.7651390821812863,3.0028916929547846,182.26209253417454,0.0018909712831933212,0.0007645735038283451,15.745793901156677
209,210,1469588.0,3.72157023681612,3.750938584503561,3.6999683439354745,3.6618489841627606,3.6231040769034424,3.5052452808902017,3.404709182749446,3.291834151511774,0.719880941977269,0.7482560040424265,0.7766396741128971,0.8556814307913884,0.8953133976986903,0.9220879184592727,3.0029108229690396,182.899973537973,0.0018966252315112773,0.0008611321787919068,15.755490870600688
210,211,1476582.5,3.482688598171494,3.5123405974190898,3.455318542581204,3.427865942339857,3.404811155969022,3.3346420804440107,3.265679598359006,3.194339385747187,0.7127311498357386,0.7313445533965355,0.7491252146516912,0.7902094572997698,0.7827773287664597,0.7805269754535467,3.0039432176656153,182.21109358569927,0.0009337115653835987,0.0006092303924238321,15.759726603575183
211,212,1483594.0,3.623555551204648,3.7055646796140413,3.5990674487074954,3.577319612224739,3.5586465435479,3.492184886151855,3.403362578132347,3.318106842123876,0.7243168470236615,0.7511887457692972,0.7730005927071006,0.8276224731590341,0.8357815366526318,0.8408885746180684,3.0021058173203476,182.5798894445907,0.0016538476959136884,0.00048679710366975444,15.721768886549091
212,213,1490597.0,3.8589392475201154,3.8634281521612253,3.8287068844356824,3.7985089969902264,3.768767535649996,3.6873327912970755,3.608303999474706,3.5263915591109996,0.7287113086325516,0.757725912633362,0.7837921473451501,0.8395024942993844,0.8263760218618155,0.8024185470551446,3.0002626740215392,182.2582085631731,0.0015819893988442643,0.0014218901319887928,15.747044917257684
213,214,1497608.0,3.829975787510454,3.7789826100262265,3.8114441094448503,3.7884677622380516,3.7621283690980634,3.6744926054062903,3.582138477517825,3.500323062689185,0.7159136631114444,0.7385800208845842,0.7547542764466797,0.7952264532096317,0.779489818058472,0.7534744780091186,3.0052645433008687,182.32692813898393,0.002833921042190068,0.0006955451852367259,15.749407738878652
214,215,1504630.5,3.4325869421904316,3.4099019667086483,3.40089397755053,3.3685658663003024,3.3359711553319706,3.2387489689914193,3.1638418523564322,3.0764465874681313,0.7171025391341245,0.7368038479067698,0.7477447027346518,0.7796773526824209,0.7791183818216104,0.7896766245891773,3.0031796502384736,183.09830418653948,0.0019261537310441101,0.0007546946471975564,15.746422893481718
215,216,1511634.5,3.8750811617482217,3.9300759197110233,3.8452488265445264,3.819652592376097,3.7934485428120914,3.685960946495809,3.576707153467481,3.4906082508062535,0.7332762098571055,0.7709093582040986,0.8084640981585295,0.9291696125853057,0.928523650685404,0.8766517392254831,3.0018469656992086,182.78337730870712,0.0017678052518708114,0.0006773573547623914,15.757519788918206
216,217,1518637.5,3.395263458809976,3.4273050567592556,3.3777774099010083,3.3540512722081783,3.328811646819083,3.2477084374457847,3.177045947768442,3.1016999320256353,0.7220666995348427,0.749588109547065,0.7731829683345148,0.8354970902700746,0.8338548637197266,0.8450549553655499,3.0042149631190727,182.47523709167544,0.0015229375777252878,0.000788855549766124,15.716807165437302
217,218,1525634.5,3.590520371078901,3.673240451929829,3.562228617320373,3.5311179341826233,3.500090922243248,3.4020529637244565,3.3170553298920664,3.2507052601259887,0.7254464301048614,0.7547110871101641,0.7788919120518648,0.8267758387800044,0.8104830955716787,0.8146156678560877,3.0020953378732322,181.96909376636984,0.0025608259992812004,0.0003687507654455626,15.751440544787847
218,219,1532656.0,3.5678704912360475,3.5784065798932856,3.545439756588001,3.5218351087936233,3.4977761134621383,3.420641751124044,3.326197299634051,3.2221219009715143,0.7229796695327482,0.7470772230990746,0.768136482264833,0.8115391585098316,0.8124679787642914,0.8222651557390381,3.0031670625494855,182.7115333861177,0.0015445193384520022,0.0018116909738214748,15.746634996041172
219,220,1539669.5,3.4298911479198884,3.3966851511451934,3.4091748442964076,3.3855556086306673,3.353142751365916,3.255904179571662,3.162075145568645,3.0748638839182383,0.7078950085762516,0.7201671551554899,0.7275782428035253,0.7482857151072597,0.7570770142499866,0.7682645610322192,3.003974562798092,182.9737678855326,0.0015839494063310986,0.0011626241944012702,15.75172231054584
220,221,1546662.5,3.5814706999473476,3.6653931304937,3.560837708320018,3.540128500845008,3.5187836243560207,3.445233324061207,3.3545054474488873,3.2693791879932776,0.7191622606048345,0.743306067619559,0.767655177472235,0.8263390169104204,0.8290113998076526,0.8469472812772564,3.0015739769150054,182.2093389296957,0.0015063543772574437,0.0012075139316025734,15.757345225603357
221,222,1553680.0,3.5179561403083084,3.53820992546907,3.490488352273022,3.4623329558244444,3.431807217409204,3.342565333020237,3.262790840298371,3.198361231670984,0.7169818741348377,0.7390335303147159,0.7639962543847125,0.8173748780737499,0.798807549800555,0.7526385762903034,3.002102496714849,182.45755584756898,0.00156336984189631,0.0008010926063595365,15.735348226018397
222,223,1560697.5,3.6927701631547665,3.7529985544995594,3.669098406626068,3.643221331716319,3.616559421492045,3.5263379022869303,3.4348040894681797,3.3346618232941823,0.7240439458829876,0.7550608622422988,0.7848015756292153,0.8640347062568972,0.8937317487686992,0.9102358370818991,3.0018489170628633,182.7754886423666,0.0007925494001521933,0.000768785812629181,15.750660327522452
223,224,1567689.0,3.541479459839878,3.622428803559089,3.5163509510621815,3.489104551254296,3.4613528975683905,3.379475836872917,3.2937967082550834,3.1986739299843183,0.7173961575817679,0.7363798517459049,0.7486734667176504,0.7856392969638057,0.7978617513656463,0.8108777191465868,3.003667801938695,181.85564579512706,0.002149946841384428,0.0012704344106909584,15.760544930573749
224,225,1574714.0,3.4583062703134644,3.510229808545308,3.4362996660832126,3.4037080792330405,3.368569116923413,3.259547433150533,3.1572402524128735,3.0659534006044864,0.7222167598066273,0.7535520845746217,0.7800994934975042,0.8425994532269566,0.8608511254564585,0.8786504254178593,3.0044914134742404,182.79550858652576,0.0008141145121460207,0.001502009413232845,15.764861294583884
225,226,1581722.5,3.7488020901175445,3.7912362249550036,3.7281854802114265,3.702965656883054,3.6769763170112824,3.5708821172123546,3.4596713280045948,3.3871857019036775,0.7295908102453975,0.7582810703381718,0.7895407564347744,0.8663985903652015,0.8609769528145503,0.8489030059057336,3.0031796502384736,182.83836777954426,0.0007597413775154219,-0.0002001036257001457,15.769475357710652
226,227,1588710.0,3.5544850389877674,3.606681851802378,3.529523444707227,3.50367723078676,3.4779182002222293,3.3931038283452755,3.3088014965434245,3.2309026398130403,0.7215902216040723,0.7505469948706294,0.7758548282211463,0.823984088948237,0.8136031709284562,0.8256400793225064,3.004463113678131,182.13625623523234,0.0011928296266482243,0.0005875832743083912,15.746390128642688
227,228,1595743.0,3.6486776350294,3.6944424636289295,3.6149785096260247,3.5818710386886834,3.5495158369767816,3.4581874212351953,3.36662122911129,3.2739392050835634,0.7280459039394539,0.7608108640181819,0.7849889096776176,0.8304161485532736,0.8122159036929437,0.8129986834842121,3.002390438247012,183.0937583001328,0.0020458567823738545,0.00047384604382889867,15.750066401062417
228,229,1602737.5,3.621690377514636,3.6695504093743114,3.5882463907129605,3.5549133845981453,3.5216555393676807,3.4226104641545585,3.3195681636888676,3.2304540321265436,0.7264244025024235,0.7579886803327504,0.7825066042182783,0.8241678051164425,0.8126464942848135,0.7956494860279839,3.0026357406431208,182.6439114391144,0.0012941442850564248,0.0008977646713696667,15.748286768581972
229,230,1609738.0,3.642636812106574,3.6897513499797334,3.618411162477172,3.5936775139939856,3.567091251043918,3.481435235329039,3.395919904246963,3.3006393590271887,0.7265676979636309,0.756513341965972,0.7769964735946016,0.8096456894878236,0.7914621495052968,0.8183178291996834,3.0023578726748754,182.03170028818442,0.0017679299242076172,0.00053656656023929,15.760806916426512
230,231,1616754.0,3.461603576097927,3.4243242651638988,3.4350673815349957,3.406742097625371,3.37873522008381,3.2880450036740245,3.19215591401066,3.109450253564681,0.7264525669868702,0.7591643456829276,0.7847305513297883,0.8364074168209302,0.8458083267343041,0.8459341998986256,3.0023640661938535,182.38613081166272,0.0014371960500314403,0.0010393634259781165,15.753086419753087
231,232,1623762.0,3.7179028816488024,3.753520711722891,3.6891086950922496,3.6577567992276068,3.626640358770717,3.530886127340768,3.426948717332481,3.3227161990003435,0.7131508250841024,0.7319908703383584,0.7481372490786671,0.7831812770344254,0.8131270673450001,0.8214627909223214,3.005256241787122,182.26622864651773,0.0021838513529572577,0.0011363077290822516,15.754270696452037
232,233,1630773.5,3.5509211027330223,3.628437002845239,3.52501867898451,3.4993091935784357,3.4759527653650064,3.410957196604581,3.305641638449527,3.2016815976094595,0.7319861630280072,0.7686247029432434,0.8003463070242327,0.8594285473553998,0.8702610811118233,0.8656620143228585,3.0021041557075225,182.4158337716991,0.002122858259848455,0.0003901115027864631,15.730142030510258
233,234,1637803.5,3.425129726304436,3.469531308714073,3.402764027851801,3.380548174259702,3.3593647130917104,3.289008270709305,3.1846386869857204,3.079438492753948,0.7151049504765501,0.7362359589611912,0.7584494767694473,0.8052711221415009,0.8082171652466428,0.7988541689913897,3.0015915119363394,183.1472148541114,0.0017707311547473046,0.0008184579345203054,15.744562334217507
234,235,1644796.0,3.739560975182893,3.7442187963091142,3.7109951822052483,3.680146613332509,3.648494608546478,3.546647880523854,3.4582810676194264,3.3791474217170223,0.7398001612621213,0.7804254525547657,0.8186099024060081,0.9164468088704117,0.9004232459438739,0.8537343406486804,3.0047430830039525,182.37364953886694,0.0028313520542050086,0.0007765749282333046,15.730698287220026
235,236,1651809.5,3.5907278033360868,3.624323461341397,3.5596253193680605,3.529133340538576,3.497315737732972,3.4014019248643557,3.3175208215472045,3.243571230128288,0.72118646120607,0.7432222870299025,0.7581638145335827,0.8022219886981096,0.7941220486641961,0.7843273886747545,3.0042260961436873,182.63866877971475,0.002141390987276502,0.0008289819218114741,15.77284733227681
236,237,1658816.5,3.678969408597556,3.697309843739036,3.639924633938376,3.593903946560788,3.5478832591831995,3.4098211970504337,3.312470551894836,3.237057836149442,0.7337468220125173,0.7786170898984887,0.821721776025953,0.9468722203250821,0.9656216794597267,0.9548571432974756,3.0028993147074328,182.60226673695308,0.0007513617182205175,0.00013911214117555597,15.75434897206115
237,238,1665819.5,3.6184495492147057,3.6299401552268944,3.5908036048488494,3.5650278097903607,3.540974219512023,3.4587115307719003,3.358185745448929,3.249000993937093,0.7154341372914205,0.7335076281548888,0.7495624355360654,0.80184759492537,0.8174268276809644,0.8142078664143109,3.004478398314015,182.51211801896733,0.0030584651869426153,0.0006862439133148733,15.729715489989463
238,239,1672824.5,3.8126655534624163,3.895360492806353,3.779088737339307,3.7498081023755425,3.720021916819107,3.604376608126272,3.49051254908126,3.382163642518013,0.7353868748933801,0.7736927530142498,0.8077021783655356,0.8831770394272124,0.8909617198818941,0.9002314028712365,2.9997368421052633,182.30605263157895,0.0022592278046512314,0.0006089591994035113,15.741052631578947
239,240,1679824.5,3.510998515588344,3.5409576109872822,3.4847429548878712,3.459162332279641,3.429740885094625,3.3409471143270943,3.2512799492837288,3.1594311246458404,0.7135773491187022,0.734145969629678,0.7533672376175751,0.8026184956384527,0.804858663011806,0.8049915525293401,3.0028795811518325,181.8589005235602,0.0010983727944053102,0.00012383995543782618,15.752617801047121
240,241,1686869.5,3.421310307052991,3.482313048176819,3.3942455375320955,3.368210629536898,3.3397270318908827,3.256716404429839,3.161897154272258,3.055569305427371,0.7225019348356535,0.7505776732041658,0.7779371201954053,0.827745626442745,0.8048896971444948,0.8203787942087901,3.002939604489578,183.35114911811866,0.0018567192554938274,0.0005048799446756832,15.75040085515767
241,242,1693839.0,3.7259595937737315,3.6831177517371363,3.7089596074280102,3.6795008827027256,3.6454646462373526,3.5374049532655505,3.4292260856333048,3.3184952913794707,0.7166874618118527,0.7405615993666066,0.7641738031438793,0.8017306704467758,0.8093749119819831,0.8108521255345497,3.0031388961548524,181.83703897462726,0.0014080602201374196,0.0001262239102253234,15.765890661783938
